3008.483276	1566
3022.052917	1564
3035.623474	1574
3049.195557	1576
3062.768555	1596
3076.342468	1606
3089.917603	1606
3103.493652	1602
3117.070923	1600
3130.648804	1592
3144.227600	1586
3157.807007	1570
3171.387329	1580
3184.968567	1563
3198.550110	1574
3212.132568	1572
3225.715332	1563
3239.299011	1558
3252.882690	1564
3266.467285	1565
3280.051880	1577
3293.637085	1575
3307.222290	1582
3320.808105	1577
3334.393921	1578
3347.980042	1586
3361.566162	1589
3375.152283	1584
3388.738403	1610
3402.324524	1602
3415.910645	1602
3429.496765	1591
3443.082581	1594
3456.668091	1593
3470.253601	1601
3483.838501	1607
3497.423401	1594
3511.007690	1576
3524.591675	1572
3538.175049	1573
3551.757813	1569
3565.340271	1576
3578.921814	1591
3592.502747	1605
3606.083069	1633
3619.662781	1642
3633.241272	1645
3646.819153	1619
3660.396118	1620
3673.972168	1619
3687.547302	1636
3701.121216	1656
3714.694214	1659
3728.265991	1662
3741.836853	1673
3755.406189	1685
3768.974304	1693
3782.541199	1722
3796.106567	1749
3809.670715	1815
3823.233337	1885
3836.794434	2024
3850.354004	2279
3863.912048	2971
3877.468262	3620
3891.022949	4427
3904.576111	4890
3918.127136	5202
3931.676636	5140
3945.223999	5023
3958.769836	4749
3972.313232	4551
3985.855103	4558
3999.394531	5136
4012.932129	5649
4026.467590	6028
4040.000610	6191
4053.531494	6269
4067.060242	6590
4080.586548	7354
4094.110718	7873
4107.632141	7392
4121.151428	6434
4134.667969	6160
4148.182068	6350
4161.693420	6429
4175.202332	6481
4188.708191	6453
4202.211609	6304
4215.712280	6074
4229.209900	5841
4242.705078	5776
4256.196899	5773
4269.685974	5829
4283.171997	5909
4296.654968	6278
4310.134583	6667
4323.611450	7141
4337.084961	7706
4350.555115	7957
4364.021912	7766
4377.485657	7017
4390.945740	6400
4404.402771	6359
4417.856140	6342
4431.305847	6545
4444.752197	7582
4458.194885	9169
4471.633606	9552
4485.068970	8918
4498.500671	8137
4511.928406	7413
4525.352173	7129
4538.772278	6978
4552.188416	6912
4565.600586	6799
4579.008484	6683
4592.412720	6674
4605.812378	6785
4619.208374	7217
4632.599792	7685
4645.986938	7751
4659.370117	7700
4672.748718	7635
4686.123047	7748
4699.492798	7820
4712.857971	8018
4726.218872	8143
4739.575195	8563
4752.926636	9528
4766.273499	11161
4779.615784	11205
4792.953186	10717
4806.286011	9665
4819.613647	8987
4832.936707	8997
4846.254578	8927
4859.567566	8569
4872.875366	8299
4886.178284	8001
4899.476013	7855
4912.768555	7839
4926.055908	7910
4939.338074	7902
4952.614746	7885
4965.886230	7814
4979.152222	8073
4992.412720	8468
5005.667725	8825
5018.917236	8828
5032.161255	8701
5045.399475	8365
5058.632202	8241
5071.859131	8490
5085.080261	9170
5098.295593	10012
5111.505127	10768
5124.708862	11150
5137.905884	11108
5151.098022	10158
5164.283447	8854
5177.462769	8032
5190.635986	8093
5203.803101	7937
5216.964111	7802
5230.118408	7545
5243.267212	7524
5256.408691	7591
5269.544678	7685
5282.673340	7651
5295.795898	7604
5308.911743	7388
5322.021484	7183
5335.123901	6795
5348.220215	6452
5361.309814	6169
5374.392090	6022
5387.467651	5916
5400.536499	5793
5413.598633	5614
5426.653442	5533
5439.701538	5570
5452.742310	5844
5465.776367	6229
5478.803101	6813
5491.822510	7434
5504.834595	8225
5517.839355	8997
5530.836792	9161
5543.826904	8538
5556.809692	7555
5569.785156	6550
5582.753296	6291
5595.713501	6431
5608.665771	6475
5621.610718	6271
5634.548340	5862
5647.477417	5338
5660.399170	4924
5673.312988	4813
5686.218872	5078
5699.117432	5193
5712.007446	5351
5724.889526	5316
5737.763062	5132
5750.629272	4896
5763.486938	4856
5776.336670	4819
5789.177856	4888
5802.010498	4962
5814.835205	4898
5827.651367	4779
5840.459595	4595
5853.258667	4441
5866.049194	4250
5878.831787	4115
5891.605225	4278
5904.370117	4424
5917.126465	4778
5929.873657	5046
5942.612305	5450
5955.342407	5726
5968.063354	6103
5980.775146	6324
5993.477783	5910
6006.171875	5241
6018.856812	4488
6031.532593	3898
6044.199219	3708
6056.856079	3674
6069.504395	3458
6082.142944	3301
6094.772339	3024
6107.392578	2797
6120.003052	2647
6132.604370	2612
6145.195923	2659
6157.777710	2692
6170.349731	2895
6182.912598	3037
6195.465698	2984
6208.008423	2962
6220.541992	2707
6233.065186	2537
6245.578613	2333
6258.082275	2206
6270.576172	2181
6283.059692	2169
6295.532837	2180
6307.996216	2182
6320.449219	2160
6332.892456	2181
6345.325317	2068
6357.747192	1992
6370.159302	1906
6382.561035	1889
6394.951782	1774
6407.332153	1749
6419.702148	1685
6432.061768	1648
6444.410400	1614
6456.748657	1617
6469.075928	1585
6481.392822	1567
6493.698120	1557
6505.993042	1550
6518.276978	1536
6530.549927	1524
6542.811890	1515
6555.062866	1494
6567.302856	1485
6579.531250	1479
6591.748657	1477
6603.955078	1473
6616.149902	1471
6628.333740	1471
6640.505981	1471
6652.666626	1474
6664.816284	1471
6676.953735	1474
6689.080200	1474
6701.195068	1473
6713.297729	1478
6725.388794	1476
6737.468872	1475
6749.536133	1479
6761.592407	1483
6773.636475	1477
6785.668335	1485
6797.688599	1478
