3008.483276	1470
3022.052917	1470
3035.623474	1470
3049.195557	1471
3062.768555	1470
3076.342468	1474
3089.917603	1472
3103.493652	1473
3117.070923	1478
3130.648804	1474
3144.227600	1472
3157.807007	1470
3171.387329	1470
3184.968567	1470
3198.550110	1470
3212.132568	1471
3225.715332	1470
3239.299011	1470
3252.882690	1471
3266.467285	1470
3280.051880	1471
3293.637085	1470
3307.222290	1471
3320.808105	1471
3334.393921	1470
3347.980042	1470
3361.566162	1470
3375.152283	1470
3388.738403	1471
3402.324524	1470
3415.910645	1470
3429.496765	1470
3443.082581	1470
3456.668091	1471
3470.253601	1471
3483.838501	1471
3497.423401	1470
3511.007690	1470
3524.591675	1470
3538.175049	1470
3551.757813	1471
3565.340271	1470
3578.921814	1470
3592.502747	1471
3606.083069	1471
3619.662781	1475
3633.241272	1470
3646.819153	1471
3660.396118	1470
3673.972168	1471
3687.547302	1470
3701.121216	1474
3714.694214	1479
3728.265991	1477
3741.836853	1477
3755.406189	1479
3768.974304	1478
3782.541199	1482
3796.106567	1500
3809.670715	1522
3823.233337	1525
3836.794434	1532
3850.354004	1847
3863.912048	3042
3877.468262	4071
3891.022949	4388
3904.576111	3995
3918.127136	3339
3931.676636	2818
3945.223999	2571
3958.769836	2490
3972.313232	2397
3985.855103	2346
3999.394531	2396
4012.932129	2424
4026.467590	2437
4040.000610	2407
4053.531494	2380
4067.060242	2329
4080.586548	2496
4094.110718	2621
4107.632141	2669
4121.151428	2625
4134.667969	2494
4148.182068	2430
4161.693420	2361
4175.202332	2358
4188.708191	2297
4202.211609	2270
4215.712280	2243
4229.209900	2239
4242.705078	2229
4256.196899	2226
4269.685974	2244
4283.171997	2252
4296.654968	2466
4310.134583	2529
4323.611450	3218
4337.084961	3594
4350.555115	3908
4364.021912	3997
4377.485657	3440
4390.945740	3015
4404.402771	2770
4417.856140	2437
4431.305847	4606
4444.752197	6988
4458.194885	6452
4471.633606	4424
4485.068970	3246
4498.500671	3019
4511.928406	2692
4525.352173	2573
4538.772278	2459
4552.188416	2435
4565.600586	2390
4579.008484	2356
4592.412720	2318
4605.812378	2308
4619.208374	2369
4632.599792	2376
4645.986938	2632
4659.370117	3043
4672.748718	4102
4686.123047	4673
4699.492798	3841
4712.857971	3043
4726.218872	2718
4739.575195	2765
4752.926636	2782
4766.273499	2932
4779.615784	3310
4792.953186	3602
4806.286011	4268
4819.613647	4831
4832.936707	4391
4846.254578	3985
4859.567566	4043
4872.875366	4433
4886.178284	4523
4899.476013	4122
4912.768555	3359
4926.055908	2449
4939.338074	2508
4952.614746	5171
4965.886230	8993
4979.152222	9920
4992.412720	7531
5005.667725	4646
5018.917236	3578
5032.161255	3160
5045.399475	2815
5058.632202	2715
5071.859131	2615
5085.080261	2593
5098.295593	2585
5111.505127	2671
5124.708862	2761
5137.905884	2866
5151.098022	2945
5164.283447	2995
5177.462769	3161
5190.635986	3453
5203.803101	3523
5216.964111	3458
5230.118408	3117
5243.267212	2849
5256.408691	2796
5269.544678	2760
5282.673340	2705
5295.795898	2572
5308.911743	2412
5322.021484	2297
5335.123901	2177
5348.220215	2135
5361.309814	2122
5374.392090	2118
5387.467651	2098
5400.536499	2078
5413.598633	2035
5426.653442	2009
5439.701538	2009
5452.742310	2056
5465.776367	2192
5478.803101	2395
5491.822510	2616
5504.834595	2994
5517.839355	3185
5530.836792	3290
5543.826904	3195
5556.809692	2966
5569.785156	2664
5582.753296	2369
5595.713501	2175
5608.665771	2020
5621.610718	1986
5634.548340	1922
5647.477417	1905
5660.399170	1872
5673.312988	1842
5686.218872	1880
5699.117432	1939
5712.007446	2047
5724.889526	2094
5737.763062	2396
5750.629272	2456
5763.486938	2831
5776.336670	5693
5789.177856	10145
5802.010498	10808
5814.835205	10865
5827.651367	10780
5840.459595	9364
5853.258667	6504
5866.049194	3214
5878.831787	2783
5891.605225	2912
5904.370117	2898
5917.126465	2750
5929.873657	2627
5942.612305	2430
5955.342407	2349
5968.063354	2197
5980.775146	2159
5993.477783	1999
6006.171875	1940
6018.856812	1850
6031.532593	1730
6044.199219	1905
6056.856079	2040
6069.504395	2556
6082.142944	2835
6094.772339	2624
6107.392578	2421
6120.003052	2003
6132.604370	1759
6145.195923	1664
6157.777710	1677
6170.349731	1669
6182.912598	1668
6195.465698	1651
6208.008423	1636
6220.541992	1628
6233.065186	1633
6245.578613	1647
6258.082275	1642
6270.576172	1655
6283.059692	1664
6295.532837	1663
6307.996216	1670
6320.449219	1651
6332.892456	1632
6345.325317	1620
6357.747192	1600
6370.159302	1582
6382.561035	1555
6394.951782	1531
6407.332153	1530
6419.702148	1504
6432.061768	1489
6444.410400	1479
6456.748657	1486
6469.075928	1486
6481.392822	1498
6493.698120	1490
6505.993042	1490
6518.276978	1489
6530.549927	1492
6542.811890	1478
6555.062866	1480
6567.302856	1478
6579.531250	1476
6591.748657	1475
6603.955078	1471
6616.149902	1470
6628.333740	1471
6640.505981	1471
6652.666626	1472
6664.816284	1471
6676.953735	1470
6689.080200	1470
6701.195068	1470
6713.297729	1470
6725.388794	1470
6737.468872	1470
6749.536133	1470
6761.592407	1470
6773.636475	1470
6785.668335	1470
6797.688599	1470
6809.696655	1470
6821.692505	1472
6833.676758	1470
6845.648193	1472
6857.608032	1474
6869.555054	1471
6881.489868	1470
6893.413086	1470
6905.322876	1470
6917.221069	1470
6929.106445	1470
6940.979004	1471
6952.839355	1470
6964.686890	1470
6976.521606	1470
6988.344116	1471
7000.153809	1470
7011.950073	1470
7023.734131	1470
7035.505371	1470
7047.263184	1470
7059.008179	1471
7070.740356	1471
7082.459106	1470
7094.165039	1473
7105.857544	1472
7117.536621	1471
7129.202881	1471
7140.855713	1470
7152.495117	1470
7164.121094	1470
7175.733643	1470
7187.332764	1470
7198.918457	1470
7210.490723	1470
7222.048950	1470
7233.593750	1471
7245.124512	1472
7256.641846	1472
7268.145142	1473
7279.634399	1471
7291.110229	1470
7302.572021	1471
7314.019775	1470
7325.452881	1470
7336.872559	1470
7348.278198	1470
7359.669189	1470
7371.046143	1471
7382.409058	1470
7393.757324	1470
7405.091553	1470
7416.411133	1470
7427.716064	1471
7439.006958	1470
7450.282593	1470
7461.544189	1470
7472.791138	1472
7484.023438	1470
7495.240479	1470
7506.443481	1471
7517.631226	1470
7528.804321	1470
7539.962158	1472
7551.105347	1471
7562.233276	1470
7573.346558	1470
7584.443970	1471
7595.526733	1472
