3008.483276	1476
3022.052917	1476
3035.623474	1473
3049.195557	1471
3062.768555	1472
3076.342468	1477
3089.917603	1473
3103.493652	1472
3117.070923	1472
3130.648804	1471
3144.227600	1478
3157.807007	1478
3171.387329	1471
3184.968567	1477
3198.550110	1471
3212.132568	1472
3225.715332	1474
3239.299011	1473
3252.882690	1471
3266.467285	1470
3280.051880	1470
3293.637085	1472
3307.222290	1471
3320.808105	1470
3334.393921	1474
3347.980042	1474
3361.566162	1473
3375.152283	1475
3388.738403	1475
3402.324524	1481
3415.910645	1479
3429.496765	1475
3443.082581	1475
3456.668091	1477
3470.253601	1481
3483.838501	1476
3497.423401	1473
3511.007690	1470
3524.591675	1470
3538.175049	1473
3551.757813	1473
3565.340271	1474
3578.921814	1473
3592.502747	1473
3606.083069	1471
3619.662781	1471
3633.241272	1471
3646.819153	1471
3660.396118	1471
3673.972168	1473
3687.547302	1471
3701.121216	1473
3714.694214	1473
3728.265991	1472
3741.836853	1473
3755.406189	1473
3768.974304	1471
3782.541199	1478
3796.106567	1480
3809.670715	1482
3823.233337	1484
3836.794434	1492
3850.354004	1496
3863.912048	1494
3877.468262	1491
3891.022949	1501
3904.576111	1505
3918.127136	1548
3931.676636	1551
3945.223999	1594
3958.769836	1634
3972.313232	1740
3985.855103	1824
3999.394531	1998
4012.932129	2110
4026.467590	2321
4040.000610	2414
4053.531494	2503
4067.060242	2512
4080.586548	2496
4094.110718	2468
4107.632141	2475
4121.151428	2474
4134.667969	2616
4148.182068	2631
4161.693420	3518
4175.202332	4159
4188.708191	3964
4202.211609	3565
4215.712280	2953
4229.209900	2687
4242.705078	2604
4256.196899	2600
4269.685974	2561
4283.171997	2549
4296.654968	2544
4310.134583	2533
4323.611450	2543
4337.084961	2547
4350.555115	2676
4364.021912	2682
4377.485657	2766
4390.945740	2899
4404.402771	7415
4417.856140	9052
4431.305847	4993
4444.752197	2811
4458.194885	2838
4471.633606	2889
4485.068970	2721
4498.500671	2703
4511.928406	2680
4525.352173	2688
4538.772278	2660
4552.188416	2667
4565.600586	2631
4579.008484	2623
4592.412720	2614
4605.812378	2592
4619.208374	2872
4632.599792	3120
4645.986938	3067
4659.370117	2991
4672.748718	2911
4686.123047	2879
4699.492798	2767
4712.857971	2706
4726.218872	2663
4739.575195	2658
4752.926636	2661
4766.273499	2705
4779.615784	2811
4792.953186	2857
4806.286011	2986
4819.613647	3164
4832.936707	3543
4846.254578	3754
4859.567566	3848
4872.875366	3706
4886.178284	6425
4899.476013	11737
4912.768555	11877
4926.055908	11739
4939.338074	10616
4952.614746	6412
4965.886230	4680
4979.152222	4670
4992.412720	4125
5005.667725	3726
5018.917236	3384
5032.161255	3139
5045.399475	2887
5058.632202	2767
5071.859131	2642
5085.080261	2533
5098.295593	2429
5111.505127	2363
5124.708862	2310
5137.905884	2287
5151.098022	2327
5164.283447	2402
5177.462769	2453
5190.635986	2432
5203.803101	2195
5216.964111	2017
5230.118408	1957
5243.267212	1916
5256.408691	1864
5269.544678	1854
5282.673340	1845
5295.795898	1851
5308.911743	1843
5322.021484	1832
5335.123901	1815
5348.220215	1795
5361.309814	1792
5374.392090	1782
5387.467651	1770
5400.536499	1767
5413.598633	1769
5426.653442	1766
5439.701538	1766
5452.742310	1769
5465.776367	1753
5478.803101	1742
5491.822510	1711
5504.834595	1702
5517.839355	1689
5530.836792	1677
5543.826904	1665
5556.809692	1669
5569.785156	1680
5582.753296	1674
5595.713501	1670
5608.665771	1652
5621.610718	1650
5634.548340	1653
5647.477417	1639
5660.399170	1655
5673.312988	1667
5686.218872	1703
5699.117432	1754
5712.007446	1800
5724.889526	1828
5737.763062	1861
5750.629272	1913
5763.486938	1977
5776.336670	2013
5789.177856	2068
5802.010498	2097
5814.835205	2343
5827.651367	2477
5840.459595	2528
5853.258667	2524
5866.049194	2411
5878.831787	2258
5891.605225	2200
5904.370117	2212
5917.126465	2190
5929.873657	2164
5942.612305	2236
5955.342407	2298
5968.063354	2303
5980.775146	2274
5993.477783	2236
6006.171875	2205
6018.856812	2176
6031.532593	2149
6044.199219	2112
6056.856079	2097
6069.504395	2025
6082.142944	2019
6094.772339	1941
6107.392578	1901
6120.003052	1861
6132.604370	1847
6145.195923	1802
6157.777710	1784
6170.349731	1739
6182.912598	1742
6195.465698	1707
6208.008423	1715
6220.541992	1666
6233.065186	1641
6245.578613	1639
6258.082275	1637
6270.576172	1638
6283.059692	1629
6295.532837	1625
6307.996216	1632
6320.449219	1600
6332.892456	1591
6345.325317	1570
6357.747192	1563
6370.159302	1546
6382.561035	1551
6394.951782	1548
6407.332153	1547
6419.702148	1531
6432.061768	1513
6444.410400	1509
6456.748657	1517
6469.075928	1516
6481.392822	1515
6493.698120	1533
6505.993042	1492
6518.276978	1518
6530.549927	1398
6542.811890	2398
6555.062866	4289
6567.302856	6348
6579.531250	7850
6591.748657	8133
6603.955078	7859
6616.149902	5241
6628.333740	2479
6640.505981	1541
6652.666626	1679
6664.816284	1704
6676.953735	1674
6689.080200	1566
6701.195068	1529
6713.297729	1505
6725.388794	1496
6737.468872	1484
6749.536133	1476
6761.592407	1470
6773.636475	1470
6785.668335	1470
6797.688599	1471
6809.696655	1471
6821.692505	1472
6833.676758	1472
6845.648193	1472
6857.608032	1475
6869.555054	1476
6881.489868	1473
6893.413086	1470
6905.322876	1470
6917.221069	1471
6929.106445	1471
6940.979004	1472
6952.839355	1472
6964.686890	1471
6976.521606	1470
6988.344116	1472
7000.153809	1473
7011.950073	1470
7023.734131	1474
7035.505371	1472
